mode_of_transport,day,time,impacts,illumination_effect,campaign_name,frame,quarter_of_hour
2,1,96,21.7558601069,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117887,2025-07-22 05:45:00
2,1,1,46.0842626088,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 06:00:00
2,1,2,59.3362281586,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 06:15:00
2,1,3,577.5351641105,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 06:30:00
2,1,4,217.2469727737,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 06:45:00
2,1,5,555.5577637337,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 07:00:00
2,1,6,502.9893555033,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 07:15:00
2,1,7,1195.9478282654,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 07:30:00
2,1,8,1868.0964877552,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 07:45:00
2,1,9,743.7983001264,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 08:00:00
2,1,10,847.7307202018,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 08:15:00
2,1,11,431.421935339,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 08:30:00
2,1,12,872.1197230809,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 08:45:00
2,1,13,26.3253964717,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 09:00:00
2,1,14,5.1748145658,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 09:15:00
2,1,15,409.4237818929,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 09:30:00
2,1,16,473.6616083511,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 09:45:00
2,1,17,586.4207950228,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 10:00:00
2,1,18,135.9717451032,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 10:15:00
2,1,19,20.0120838785,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 10:30:00
2,1,20,0.1089004993,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 10:45:00
2,1,21,1596.9512463687,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 11:00:00
2,1,22,720.6919406906,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 11:15:00
2,1,23,533.5233357914,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 11:30:00
2,1,24,431.1824109525,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 11:45:00
2,1,25,346.413632697,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 12:00:00
2,1,26,173.7190174964,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 12:15:00
2,1,27,197.0797305214,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 12:30:00
2,1,28,1209.7210712574,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 12:45:00
2,1,30,118.5589302193,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 13:15:00
2,1,31,332.6068535498,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 13:30:00
2,1,32,5.0673031954,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 13:45:00
2,1,33,41.0859451207,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 14:00:00
2,1,34,84.1934807827,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 14:15:00
2,1,35,187.8530153501,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 14:30:00
2,1,36,148.4719755201,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 14:45:00
2,1,37,34.7516654752,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 15:00:00
2,1,38,307.7485341155,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 15:15:00
2,1,39,1231.1925962187,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 15:30:00
2,1,40,390.2862074558,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 15:45:00
2,1,41,224.1022124088,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 16:00:00
2,1,42,757.1964354726,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 16:15:00
2,1,44,471.160499832,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 16:45:00
2,1,45,664.3058663892,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 17:00:00
2,1,46,2310.3420878455,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 17:15:00
2,1,47,425.3604480927,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 17:30:00
2,1,48,1218.6470586751,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 17:45:00
2,1,49,699.2393656197,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 18:00:00
2,1,50,1183.5618956979,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 18:15:00
2,1,51,1116.9944890655,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 18:30:00
2,1,52,1129.7986314338,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 18:45:00
2,1,53,461.3292193589,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 19:00:00
2,1,54,435.1207594012,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 19:15:00
2,1,55,314.6200870546,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 19:30:00
2,1,56,68.6436897311,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 19:45:00
2,1,57,70.9323203984,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 20:00:00
2,1,58,711.4783363325,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 20:15:00
2,1,59,522.9375363487,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 20:30:00
2,1,60,602.492337449,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 20:45:00
2,1,61,309.6985808933,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 21:00:00
2,1,62,455.5770297283,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 21:15:00
2,1,63,184.940292817,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 21:30:00
2,1,64,343.7184565739,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 21:45:00
2,1,65,180.6740514884,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 22:00:00
2,1,66,315.7765133714,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 22:15:00
2,1,67,70.4611791433,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 22:30:00
2,1,68,531.0249252616,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 22:45:00
2,1,69,213.5959065813,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 23:00:00
2,1,70,620.8149851382,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 23:15:00
2,1,72,163.0426465205,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-21 23:45:00
2,1,73,77.6081833254,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-22 00:00:00
2,1,74,28.9335706176,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-22 00:15:00
2,1,76,5.2146883885,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-22 00:45:00
2,1,78,0.456094542,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-22 01:15:00
2,1,84,0.4619876483,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-22 02:45:00
2,1,93,1.5333721834,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-22 05:00:00
2,1,94,10.8628246725,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-22 05:15:00
2,1,95,37.6814133411,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-22 05:30:00
2,1,96,72.2988075724,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000117889,2025-07-22 05:45:00
2,1,2,10.870400554,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 06:15:00
2,1,4,0.0011675397,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 06:45:00
2,1,5,1.7367458518,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 07:00:00
2,1,7,0.0021072363,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 07:30:00
2,1,8,232.0554360516,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 07:45:00
2,1,9,77.8481505008,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 08:00:00
2,1,10,410.1966766847,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 08:15:00
2,1,11,14.6289384025,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 08:30:00
2,1,12,132.2510779387,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 08:45:00
2,1,13,15.5730223935,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 09:00:00
2,1,14,186.9021377822,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 09:15:00
2,1,15,0.0001331849,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 09:30:00
2,1,16,12.3869148928,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 09:45:00
2,1,19,37.6698977863,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 10:30:00
2,1,20,13.02477817,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 10:45:00
2,1,21,0.3781947837,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 11:00:00
2,1,23,0.0003324264,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 11:30:00
2,1,25,0.129240856,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 12:00:00
2,1,27,9.4486852921,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 12:30:00
2,1,28,2.8966143223,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 12:45:00
2,1,29,8.0134499656,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 13:00:00
2,1,31,76.3412953247,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 13:30:00
2,1,32,20.4657986512,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 13:45:00
2,1,35,22.6536336749,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 14:30:00
2,1,36,3.8637666276,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 14:45:00
2,1,37,23.3945900943,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 15:00:00
2,1,40,40.0634373488,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 15:45:00
2,1,41,0.0001004298,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 16:00:00
2,1,42,0.0005491642,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 16:15:00
2,1,43,0.4553208932,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 16:30:00
2,1,44,0.6750144797,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 16:45:00
2,1,45,75.5452377684,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 17:00:00
2,1,46,0.0673051247,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 17:15:00
2,1,47,0.0288039899,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 17:30:00
2,1,49,0.7992706372,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 18:00:00
2,1,50,30.6626791223,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 18:15:00
2,1,51,440.9184070644,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 18:30:00
2,1,52,104.0055300663,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 18:45:00
2,1,53,101.3284774451,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 19:00:00
2,1,55,57.7944966556,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 19:30:00
2,1,57,50.5647772261,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 20:00:00
2,1,58,30.9120386849,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 20:15:00
2,1,61,4.7090248624,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 21:00:00
2,1,63,6.6038768787,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 21:30:00
2,1,64,18.0227755801,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 21:45:00
2,1,65,10.9580381511,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 22:00:00
2,1,66,19.4627805229,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 22:15:00
2,1,67,26.9395377906,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 22:30:00
2,1,69,8.5862182845,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 23:00:00
2,1,70,6.1066585533,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 23:15:00
2,1,71,2.6298394659,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 23:30:00
2,1,72,2.134444424,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-21 23:45:00
2,1,75,0.9816580168,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-22 00:30:00
2,1,94,0.5929716298,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-22 05:15:00
2,1,95,3.34443111,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118117,2025-07-22 05:30:00
2,1,1,12.4426348441,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 06:00:00
2,1,2,18.813661877,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 06:15:00
2,1,3,9.1193045303,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 06:30:00
2,1,5,11.4644388088,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 07:00:00
2,1,6,46.0358345754,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 07:15:00
2,1,8,42.6155659354,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 07:45:00
2,1,9,6.456436905,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 08:00:00
2,1,10,44.4951273139,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 08:15:00
2,1,11,13.0301891251,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 08:30:00
2,1,12,79.7296418115,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 08:45:00
2,1,13,0.0017537652,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 09:00:00
2,1,14,1.0423499484,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 09:15:00
2,1,15,6.8274144486,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 09:30:00
2,1,16,7.0722568202,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 09:45:00
2,1,17,3.2861914521,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 10:00:00
2,1,18,2.7104494337,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 10:15:00
2,1,20,0.0037998315,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 10:45:00
2,1,21,15.1583731124,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 11:00:00
2,1,22,23.5182353808,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 11:15:00
2,1,26,17.6721922801,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 12:15:00
2,1,27,17.3194143405,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 12:30:00
2,1,28,17.644936778,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 12:45:00
2,1,31,0.4832624064,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 13:30:00
2,1,33,17.8888981266,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 14:00:00
2,1,34,0.2707732719,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 14:15:00
2,1,35,29.7713442942,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 14:30:00
2,1,37,31.5137648188,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 15:00:00
2,1,38,15.7577895098,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 15:15:00
2,1,41,12.5014509463,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 16:00:00
2,1,42,6.020091179,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 16:15:00
2,1,43,30.330067739,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 16:30:00
2,1,44,6.1838271204,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 16:45:00
2,1,46,129.487319959,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 17:15:00
2,1,47,98.409921959,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 17:30:00
2,1,48,83.4496811939,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 17:45:00
2,1,49,66.4426080465,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 18:00:00
2,1,50,170.8877261105,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 18:15:00
2,1,51,47.1695799996,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 18:30:00
2,1,53,14.431161693,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 19:00:00
2,1,54,0.6411401072,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 19:15:00
2,1,56,0.0000126264,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 19:45:00
2,1,57,15.7949482547,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 20:00:00
2,1,62,17.5014189377,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 21:15:00
2,1,63,11.4510399921,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 21:30:00
2,1,64,17.1786098404,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 21:45:00
2,1,65,10.5339695868,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 22:00:00
2,1,66,0.0115713583,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 22:15:00
2,1,67,1.4932678552,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 22:30:00
2,1,68,22.7024657818,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 22:45:00
2,1,69,7.3156595512,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 23:00:00
2,1,72,2.8648759195,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-21 23:45:00
2,1,73,1.9175768814,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118120,2025-07-22 00:00:00
2,1,1,34.3776155627,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118144,2025-07-21 06:00:00
2,1,3,7.2495184835,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118144,2025-07-21 06:30:00
2,1,4,0.0049575007,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118144,2025-07-21 06:45:00
2,1,5,25.6247244784,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118144,2025-07-21 07:00:00
2,1,6,9.1261728513,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118144,2025-07-21 07:15:00
2,1,7,33.8799821127,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118144,2025-07-21 07:30:00
2,1,8,44.6404603851,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118144,2025-07-21 07:45:00
2,1,9,51.3748123592,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118144,2025-07-21 08:00:00
2,1,10,121.2340401759,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118144,2025-07-21 08:15:00
2,1,11,150.7270156857,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118144,2025-07-21 08:30:00
2,1,12,63.5877607933,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118144,2025-07-21 08:45:00
2,1,13,37.3117604048,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118144,2025-07-21 09:00:00
2,1,14,31.3997315029,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118144,2025-07-21 09:15:00
2,1,15,34.3419581469,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000118144,2025-07-21 09:30:00
